scorer,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
655,760.7722778320312,649.331298828125,0.03244689106941223,753.5025024414062,647.3069458007812,0.999997615814209,689.9271240234375,668.9459838867188,0.9999679327011108,593.2415161132812,654.0164794921875,0.9999903440475464
656,760.8636474609375,649.81884765625,0.017572671175003052,753.1192626953125,647.4945678710938,0.9999986886978149,689.72265625,668.85888671875,0.9999788999557495,593.3953247070312,654.31591796875,0.9999865889549255
657,761.4985961914062,649.9933471679688,0.010931342840194702,752.9721069335938,647.31787109375,0.9999990463256836,688.464111328125,667.66015625,0.9999544024467468,593.0330200195312,655.3710327148438,0.999972939491272
658,760.9767456054688,650.1353149414062,0.014071613550186157,752.6002197265625,647.304931640625,0.9999988079071045,690.3209838867188,666.697509765625,0.9999819397926331,594.0439453125,655.8975219726562,0.9999349117279053
659,598.949462890625,659.4869995117188,0.10852131247520447,752.8868408203125,647.2352294921875,0.9999986886978149,693.7036743164062,663.0189819335938,0.9999747276306152,593.8363037109375,655.9271240234375,0.9985321164131165
660,598.3649291992188,660.5532836914062,0.9930117130279541,752.5396728515625,647.094970703125,0.9999994039535522,685.866455078125,663.0586547851562,0.925862193107605,592.3736572265625,656.0115966796875,0.757809579372406
661,599.8200073242188,659.1262817382812,0.9975988864898682,754.0691528320312,647.0549926757812,0.9999987483024597,691.21875,661.0709228515625,0.6865444183349609,686.0701293945312,660.4188232421875,0.9953809380531311
662,757.9599609375,647.9370727539062,0.9922322034835815,589.1171264648438,656.9972534179688,0.9990880489349365,755.0492553710938,646.4075317382812,0.40812012553215027,590.8002319335938,660.0698852539062,0.7886308431625366
663,605.8626098632812,652.28271484375,0.9822560548782349,757.8253173828125,646.9523315429688,0.9999843239784241,706.9240112304688,605.6412963867188,0.061588555574417114,666.6322021484375,637.9364013671875,0.10130560398101807
664,635.3125610351562,643.3050537109375,0.5290148258209229,665.3250122070312,633.8865966796875,0.9838457703590393,672.9786376953125,628.4337768554688,0.05228334665298462,755.5289916992188,645.6409301757812,0.33630889654159546
665,752.9653930664062,627.560791015625,0.4733133614063263,663.82421875,632.307373046875,0.9882674813270569,757.0908203125,619.437744140625,0.975987434387207,665.6314086914062,634.991455078125,0.4403475522994995
666,685.91259765625,643.8388061523438,0.9467376470565796,664.1929931640625,634.2040405273438,0.9999403953552246,773.6109619140625,626.9754638671875,0.053572773933410645,769.1749267578125,630.5505981445312,0.5665093660354614
667,684.3958129882812,657.3868408203125,0.012030452489852905,664.3618774414062,633.64892578125,0.9999862909317017,729.5926513671875,614.3231811523438,0.0952618420124054,684.7474365234375,655.0618286132812,0.9999910593032837
668,723.57763671875,637.9595947265625,0.05278107523918152,664.0614013671875,633.7252807617188,0.9999856948852539,725.6436767578125,638.2442626953125,0.3929767310619354,686.041748046875,656.2568359375,0.9999889731407166
669,685.5928955078125,657.9483032226562,0.021196335554122925,663.61181640625,633.4890747070312,0.999991238117218,762.2578125,635.3055419921875,0.6286277770996094,686.078125,656.1676635742188,0.9999847412109375
670,670.6099243164062,637.2931518554688,0.012198567390441895,663.5949096679688,632.9702758789062,0.999991774559021,762.6315307617188,635.1029663085938,0.9135332107543945,686.9537963867188,656.035400390625,0.9999985098838806
671,669.587158203125,637.328857421875,0.03230410814285278,663.3997192382812,633.2210693359375,0.999981164932251,762.677490234375,636.5833740234375,0.990847110748291,687.00341796875,655.5248413085938,0.9999990463256836
672,670.2252807617188,637.3185424804688,0.019532054662704468,662.8937377929688,633.0702514648438,0.999988853931427,762.08984375,638.6005859375,0.9982753992080688,686.5791625976562,654.7997436523438,0.9999984502792358
673,668.5862426757812,637.7530517578125,0.01016843318939209,664.5493774414062,632.5016479492188,0.9999284148216248,762.32861328125,641.378662109375,0.9999218583106995,686.6325073242188,655.1123657226562,0.9999994039535522
674,667.7684326171875,621.2149658203125,0.04749953746795654,661.3538208007812,630.3333740234375,0.9892781972885132,763.4639282226562,642.5606689453125,0.9999873638153076,688.1419677734375,656.7650146484375,0.9999973773956299
675,672.8788452148438,623.123291015625,0.003910034894943237,668.2755126953125,629.0488891601562,0.9999791979789734,763.9857788085938,643.7156372070312,0.9999929666519165,687.8353881835938,656.3351440429688,0.9999991059303284
676,628.3565063476562,606.787353515625,0.9949952363967896,665.687255859375,628.4987182617188,0.9999989867210388,765.768798828125,644.6685791015625,0.999997615814209,687.8626098632812,656.5767822265625,0.999999463558197
677,615.8092651367188,607.7778930664062,0.999998927116394,663.293701171875,629.4779663085938,1.0,766.1234741210938,644.0274047851562,0.9999995231628418,687.827880859375,656.4446411132812,0.999999463558197
678,586.6874389648438,617.5377197265625,0.9986298680305481,663.1878662109375,630.0634765625,0.9999998807907104,765.6430053710938,644.511474609375,0.9999985694885254,687.8699951171875,656.6520385742188,0.9999995231628418
679,580.0629272460938,628.7669067382812,0.9996649026870728,662.4276733398438,630.2171630859375,0.9999998807907104,764.4943237304688,643.7745361328125,0.9999974966049194,687.772216796875,655.431396484375,0.9999992847442627
680,587.783447265625,639.7092895507812,0.9984250664710999,662.6017456054688,629.8886108398438,0.999994695186615,764.086669921875,642.5852661132812,0.9999908208847046,687.8964233398438,655.4636840820312,0.9999990463256836
681,589.0161743164062,641.6287841796875,0.9910092353820801,662.8552856445312,629.74853515625,0.9998458623886108,762.9790649414062,642.0153198242188,0.9999465942382812,687.7752075195312,656.7960205078125,0.9999994039535522
682,590.8087768554688,642.6861572265625,0.9855364561080933,581.8023681640625,643.37744140625,0.9998926520347595,761.1561279296875,641.5117797851562,0.9996471405029297,687.9210205078125,655.7571411132812,0.999999463558197
683,591.2462158203125,643.4125366210938,0.9514721632003784,581.7630615234375,644.2672119140625,0.9999226927757263,760.9967041015625,640.2199096679688,0.9978847503662109,687.2194213867188,656.9993286132812,0.999999463558197
684,592.6193237304688,642.8056640625,0.93763267993927,582.1547241210938,644.236083984375,0.9999969005584717,762.161865234375,635.5963134765625,0.9975106716156006,687.4192504882812,657.4031372070312,0.9999995827674866
685,592.1719360351562,643.0202026367188,0.8890087604522705,582.6651611328125,643.4157104492188,0.9999995231628418,763.4807739257812,635.3834838867188,0.9992537498474121,688.293701171875,657.6597290039062,0.9999980926513672
686,592.5827026367188,643.3726806640625,0.7804208993911743,582.5576171875,643.0960083007812,0.9999999403953552,763.7760620117188,634.0020751953125,0.9997902512550354,688.7167358398438,657.7117919921875,0.9999920129776001
687,644.073974609375,597.2241821289062,0.9763678312301636,581.1588745117188,642.2848510742188,0.9999992251396179,763.78857421875,637.3292846679688,0.9996249675750732,688.415771484375,658.190673828125,0.9999763369560242
688,589.275634765625,646.3248901367188,0.9983521699905396,580.5773315429688,641.3958740234375,0.9999387264251709,687.369873046875,644.8460083007812,0.16645857691764832,688.1839599609375,658.1524047851562,0.9999727606773376
689,589.2274169921875,645.974609375,0.980589747428894,580.7501220703125,641.3235473632812,0.999987006187439,686.50732421875,647.4176025390625,0.059635281562805176,687.7805786132812,658.2562255859375,0.9999493360519409
690,588.2066040039062,645.6603393554688,0.9929581880569458,579.7639770507812,641.5867309570312,0.9999828338623047,686.6350708007812,648.18408203125,0.04203864932060242,687.7197265625,658.5764770507812,0.9999672770500183
691,587.44921875,644.6905517578125,0.9979912042617798,579.0473022460938,640.9701538085938,0.9999672174453735,658.2811889648438,608.5639038085938,0.9999504089355469,687.321533203125,657.9239501953125,0.9999992847442627
692,585.2052001953125,644.2635498046875,0.9998303055763245,578.328125,640.3133544921875,0.9994899034500122,648.4436645507812,623.181884765625,0.9999699592590332,686.9323120117188,658.265869140625,0.9999998807907104
693,586.2410278320312,644.7263793945312,0.9993255138397217,578.709228515625,640.5104370117188,0.9998873472213745,651.0560913085938,622.943359375,0.999976634979248,687.0816650390625,658.1048583984375,0.9999997019767761
694,586.398681640625,644.6900634765625,0.9991106986999512,578.78515625,640.5777587890625,0.9999344944953918,649.2723388671875,623.292724609375,0.999974250793457,687.3273315429688,658.02587890625,0.9999997019767761
695,587.14111328125,644.46337890625,0.996894359588623,579.0719604492188,640.8524169921875,0.9999732971191406,649.4178466796875,622.3956298828125,0.9999807476997375,687.6923828125,658.1484375,0.9999995231628418
696,586.6781005859375,643.7785034179688,0.9987822771072388,578.2127075195312,641.4449462890625,0.9998906850814819,649.6239624023438,621.9939575195312,0.9999886751174927,688.0409545898438,658.3881225585938,0.9999993443489075
697,585.8715209960938,642.2448120117188,0.9998530149459839,576.9707641601562,640.8255004882812,0.9981824159622192,649.350830078125,621.2462768554688,0.999988317489624,687.9603271484375,658.1295166015625,0.999999463558197
698,587.349365234375,642.2439575195312,0.9998231530189514,577.1417236328125,640.6382446289062,0.9972653388977051,649.9031372070312,620.4512939453125,0.9999691247940063,686.601806640625,655.3052978515625,0.999997615814209
699,585.531005859375,642.72119140625,0.9999735355377197,577.6272583007812,637.1012573242188,0.9419481754302979,648.403564453125,622.5567626953125,0.9999747276306152,676.1934204101562,644.9067993164062,0.7281221747398376
700,583.704833984375,642.8893432617188,0.9999967813491821,558.7638549804688,620.799560546875,0.9972243309020996,648.3692626953125,620.4773559570312,0.9999738931655884,658.9895629882812,632.5499267578125,0.9983031153678894
701,585.406982421875,643.2373657226562,0.9999957084655762,547.6973266601562,621.4437255859375,0.999711275100708,648.5974731445312,622.1702880859375,0.999993622303009,652.0618286132812,641.4520263671875,0.999976634979248
702,586.559814453125,644.2108154296875,0.9999926090240479,537.5128784179688,626.2493896484375,0.9998983144760132,648.5360107421875,623.5438842773438,0.9999983310699463,652.2465209960938,653.8873291015625,0.9999634027481079
703,586.5408325195312,644.0172729492188,0.9999973773956299,531.116943359375,633.2642211914062,0.9999982714653015,649.1023559570312,623.2588500976562,0.9999986886978149,654.3126220703125,654.212646484375,0.9999971389770508
704,586.2686157226562,643.189697265625,0.9999997615814209,533.12060546875,634.28125,0.9999997019767761,649.1465454101562,623.5399780273438,0.9999987483024597,655.0952758789062,654.6073608398438,0.9999972581863403
705,584.8386840820312,642.0146484375,0.9999997615814209,533.7637329101562,634.4727172851562,0.9999998807907104,648.946533203125,623.9745483398438,0.9999984502792358,655.7920532226562,654.9345703125,0.9999982118606567
706,586.8931274414062,636.4588012695312,0.9968564510345459,533.0162353515625,634.9791870117188,0.9999994039535522,649.8386840820312,624.2133178710938,0.9999935626983643,656.6112060546875,655.3018798828125,0.9999979734420776
707,547.2306518554688,630.7138671875,0.914664626121521,532.1393432617188,634.6192626953125,0.9999970197677612,649.943359375,624.2728881835938,0.9999881982803345,656.8886108398438,655.6044311523438,0.9999986886978149
708,526.2816162109375,639.32421875,0.9998840093612671,544.596435546875,635.9569091796875,0.9597898721694946,650.1473999023438,624.3849487304688,0.9999911785125732,657.0584106445312,655.8335571289062,0.9999988079071045
709,496.3245849609375,643.4736328125,0.9997791647911072,534.4814453125,637.112060546875,0.9998681545257568,650.2183837890625,624.3472900390625,0.9999922513961792,657.1627807617188,655.8536987304688,0.999998927116394
710,472.8358154296875,649.6953735351562,0.9999863505363464,533.73779296875,635.4177856445312,0.999996542930603,650.08447265625,624.0698852539062,0.9999924898147583,656.9878540039062,655.869384765625,0.999998927116394
711,457.8343811035156,653.4805908203125,0.999991774559021,533.8871459960938,635.00048828125,0.9999949336051941,649.6365356445312,624.30322265625,0.9999904632568359,656.6172485351562,655.8025512695312,0.999998927116394
712,449.8061218261719,659.536376953125,0.9999853372573853,533.8132934570312,635.31591796875,0.9999933242797852,649.7587280273438,623.9666748046875,0.99998539686203,656.5262451171875,655.7267456054688,0.9999987483024597
713,447.68585205078125,662.8242797851562,0.9999732971191406,533.2476196289062,635.271240234375,0.9999840259552002,649.8206787109375,624.2183837890625,0.9999801516532898,656.3138427734375,655.9917602539062,0.999998927116394
714,447.2702941894531,664.2501831054688,0.9999055862426758,530.51025390625,635.0028076171875,0.9934542179107666,649.3275756835938,624.1809692382812,0.99997478723526,656.5494995117188,656.1984252929688,0.9999994039535522
715,448.0401611328125,664.3822631835938,0.9959403276443481,441.0764465332031,658.7697143554688,0.9784830212593079,648.7297973632812,624.1002807617188,0.999966561794281,656.3822021484375,656.5560302734375,0.9999996423721313
716,449.3289489746094,663.13916015625,0.9652791023254395,442.2751159667969,660.59716796875,0.9986687898635864,648.5834350585938,623.7249145507812,0.9999679327011108,656.9607543945312,657.1356201171875,0.9999997615814209
717,448.2215576171875,662.6400146484375,0.9906259775161743,437.23126220703125,645.7555541992188,0.9765927791595459,648.3712158203125,624.1332397460938,0.9999571442604065,657.0925903320312,657.3076171875,0.9999997615814209
718,449.06781005859375,663.1680908203125,0.9955270290374756,403.9930114746094,641.35888671875,0.9986687898635864,648.0988159179688,623.8060913085938,0.9999622106552124,657.2750854492188,657.2255249023438,0.9999997615814209
719,449.7068786621094,662.16943359375,0.9628264904022217,442.44525146484375,660.28076171875,0.9995917677879333,647.5429077148438,624.1519775390625,0.999943196773529,657.269775390625,657.1989135742188,0.9999994039535522
720,449.8634338378906,662.4443969726562,0.9502641558647156,372.01300048828125,650.6847534179688,0.9999570846557617,647.1937255859375,621.7587890625,0.9999314546585083,656.8056640625,657.31298828125,0.9999991655349731
721,447.7430114746094,666.97509765625,0.9861345291137695,371.4728698730469,650.8406372070312,0.9999696016311646,646.865966796875,621.99853515625,0.9998440742492676,656.378662109375,657.0974731445312,0.9999971985816956
722,447.6075744628906,667.02734375,0.987635612487793,369.87371826171875,650.970703125,0.9998955726623535,646.534423828125,622.4064331054688,0.9998776316642761,656.246826171875,657.207763671875,0.9999923706054688
723,447.6412048339844,667.0238037109375,0.9897323846817017,370.4141540527344,651.5018310546875,0.9999071359634399,646.496826171875,624.2880249023438,0.9998705387115479,656.1755981445312,657.2431030273438,0.9999854564666748
